Date,Adj Close
2020-09-11,505.0199890136719
2020-09-14,508.8399963378906
2020-09-15,512.8200073242188
2020-09-16,513.1599731445312
2020-09-17,511.5
2020-09-18,513.47998046875
2020-09-21,517.9099731445312
2020-09-22,515.6799926757812
2020-09-23,511.7699890136719
2020-09-24,494.1700134277344
2020-09-25,504.1499938964844
2020-09-28,513.9199829101562
2020-09-29,515.0999755859375
2020-09-30,515.4600219726562
2020-10-01,520.8099975585938
2020-10-02,510.67999267578125
2020-10-05,530.6599731445312
2020-10-06,533.3300170898438
2020-10-07,545.3900146484375
2020-10-08,551.0999755859375
2020-10-09,566.1400146484375
2020-10-12,568.489990234375
2020-10-13,565.739990234375
2020-10-14,557.3900146484375
2020-10-15,552.6099853515625
2020-10-16,556.5700073242188
2020-10-19,554.3400268554688
2020-10-20,562.5800170898438
2020-10-21,559.4299926757812
2020-10-22,579.0399780273438
2020-10-23,581.7100219726562
2020-10-26,583.8200073242188
2020-10-27,589.5399780273438
2020-10-28,559.4600219726562
2020-10-29,568.030029296875
2020-10-30,586.4199829101562
2020-11-02,591.02001953125
2020-11-03,601.5700073242188
2020-11-04,624.7899780273438
2020-11-05,630.5700073242188
2020-11-06,643.4500122070312
2020-11-09,579.9600219726562
2020-11-10,555.780029296875
2020-11-11,585.4500122070312
2020-11-12,602.25
2020-11-13,602.3599853515625
2020-11-16,597.2100219726562
2020-11-17,592.5700073242188
2020-11-18,578.97998046875
2020-11-19,574.3800048828125
2020-11-20,569.97998046875
2020-11-23,554.97998046875
2020-11-24,516.5599975585938
2020-11-25,523.22998046875
2020-11-27,535.0700073242188
2020-11-30,538.5
2020-12-01,557.280029296875
2020-12-02,549.5999755859375
2020-12-03,553.27001953125
2020-12-04,559.4000244140625
2020-12-07,560.5499877929688
2020-12-08,559.27001953125
2020-12-09,541.8699951171875
2020-12-10,554.780029296875
2020-12-11,567.260009765625
2020-12-14,579.6500244140625
2020-12-15,587.9099731445312
2020-12-16,576.719970703125
2020-12-17,584.239990234375
2020-12-18,605.8699951171875
2020-12-21,590.8599853515625
2020-12-22,583.47998046875
2020-12-23,574.4199829101562
2020-12-24,575.0700073242188
2020-12-28,571.989990234375
2020-12-29,574.9199829101562
2020-12-30,574.8300170898438
2020-12-31,582.9400024414062
2021-01-04,575.260009765625
2021-01-05,584.1300048828125
2021-01-06,612.2000122070312
2021-01-07,629.1199951171875
2021-01-08,621.3699951171875
2021-01-11,615.7899780273438
2021-01-12,610.0399780273438
2021-01-13,604.3200073242188
2021-01-14,593.1400146484375
2021-01-15,601.1500244140625
2021-01-19,608.969970703125
2021-01-20,600.8099975585938
2021-01-21,589.1900024414062
2021-01-22,594.8300170898438
2021-01-25,588.3400268554688
2021-01-26,570.760009765625
2021-01-27,547.010009765625
2021-01-28,566.4400024414062
2021-01-29,573.77001953125
2021-02-01,591.6799926757812
2021-02-02,596.6400146484375
2021-02-03,591.3699951171875
2021-02-04,605.010009765625
2021-02-05,616.47998046875
2021-02-08,628.6799926757812
2021-02-09,636.4600219726562
2021-02-10,631.9199829101562
2021-02-11,643.8099975585938
2021-02-12,662.3499755859375
2021-02-16,649.6199951171875
2021-02-17,655.719970703125
2021-02-18,651.5
2021-02-19,637.010009765625
2021-02-22,603.5399780273438
2021-02-23,594.47998046875
2021-02-24,594.739990234375
2021-02-25,582.4500122070312
2021-02-26,584.5
2021-03-01,597.2999877929688
2021-03-02,591.219970703125
2021-03-03,566.8699951171875
2021-03-04,562.0
2021-03-05,567.9199829101562
2021-03-08,554.1099853515625
2021-03-09,561.9400024414062
2021-03-10,559.219970703125
2021-03-11,568.9000244140625
2021-03-12,559.97998046875
2021-03-15,569.5499877929688
2021-03-16,560.8400268554688
2021-03-17,566.4400024414062
2021-03-18,570.0499877929688
2021-03-19,568.9299926757812
2021-03-22,580.0
2021-03-23,571.0
2021-03-24,559.3800048828125
2021-03-25,559.0599975585938
2021-03-26,578.5900268554688
2021-03-29,570.0399780273438
2021-03-30,564.1500244140625
2021-03-31,571.1699829101562
2021-04-01,579.9099731445312
2021-04-05,582.7999877929688
2021-04-06,587.5499877929688
2021-04-07,576.6400146484375
2021-04-08,592.22998046875
2021-04-09,602.5700073242188
2021-04-12,603.989990234375
2021-04-13,614.8499755859375
2021-04-14,612.1099853515625
2021-04-15,624.7899780273438
2021-04-16,626.1199951171875
2021-04-19,629.5900268554688
2021-04-20,628.2999877929688
2021-04-21,634.3099975585938
2021-04-22,639.72998046875
2021-04-23,640.4199829101562
2021-04-26,648.3400268554688
2021-04-27,648.719970703125
2021-04-28,649.0399780273438
2021-04-29,640.72998046875
2021-04-30,630.1300048828125
2021-05-03,610.0
2021-05-04,598.0999755859375
2021-05-05,601.3699951171875
2021-05-06,602.1699829101562
2021-05-07,608.010009765625
2021-05-10,603.6500244140625
2021-05-11,596.3800048828125
2021-05-12,583.8900146484375
2021-05-13,590.969970703125
2021-05-14,600.75
2021-05-17,589.739990234375
2021-05-18,588.1500244140625
2021-05-19,588.6300048828125
2021-05-20,598.3200073242188
2021-05-21,594.739990234375
2021-05-24,593.0599975585938
2021-05-25,592.9299926757812
2021-05-26,591.5700073242188
2021-05-27,598.5700073242188
2021-05-28,602.3699951171875
2021-06-01,581.4600219726562
2021-06-02,581.3200073242188
2021-06-03,581.5900268554688
2021-06-04,581.280029296875
2021-06-07,579.5800170898438
2021-06-08,581.6599731445312
2021-06-09,581.1599731445312
2021-06-10,602.969970703125
2021-06-11,601.6799926757812
2021-06-14,606.6699829101562
2021-06-15,609.27001953125
2021-06-16,612.260009765625
2021-06-17,617.5999755859375
2021-06-18,622.7999877929688
2021-06-21,625.6699829101562
2021-06-22,624.8200073242188
2021-06-23,625.8499755859375
2021-06-24,631.9000244140625
2021-06-25,633.5599975585938
2021-06-28,643.7000122070312
2021-06-29,645.5599975585938
2021-06-30,644.2899780273438
2021-07-01,657.7100219726562
2021-07-02,666.719970703125
2021-07-06,667.4000244140625
2021-07-07,673.4000244140625
2021-07-08,672.7000122070312
2021-07-09,675.1699829101562
2021-07-12,673.97998046875
2021-07-13,664.5399780273438
2021-07-14,658.5999755859375
2021-07-15,666.77001953125
2021-07-16,674.780029296875
2021-07-19,673.8400268554688
2021-07-20,668.4199829101562
2021-07-21,663.0499877929688
2021-07-22,675.4099731445312
2021-07-23,682.9199829101562
2021-07-26,685.5599975585938
2021-07-27,702.7899780273438
2021-07-28,705.97998046875
2021-07-29,707.1300048828125
2021-07-30,739.510009765625
2021-08-02,736.469970703125
2021-08-03,745.6900024414062
2021-08-04,762.1199951171875
2021-08-05,763.6599731445312
2021-08-06,753.6300048828125
2021-08-09,756.6099853515625
2021-08-10,763.7999877929688
2021-08-11,752.6900024414062
2021-08-12,766.5499877929688
2021-08-13,778.2999877929688
2021-08-16,781.97998046875
2021-08-17,780.47998046875
2021-08-18,770.75
2021-08-19,776.25
2021-08-20,780.030029296875
2021-08-23,782.8699951171875
2021-08-24,788.7899780273438
2021-08-25,798.530029296875
2021-08-26,797.739990234375
2021-08-27,792.4099731445312
2021-08-30,813.5399780273438
2021-08-31,804.8200073242188
2021-09-01,814.9500122070312
2021-09-02,825.77001953125
2021-09-03,819.7000122070312
2021-09-07,806.3200073242188
2021-09-08,813.5599975585938
2021-09-09,810.7899780273438
2021-09-10,820.0999755859375
2021-09-13,791.989990234375
2021-09-14,802.8900146484375
2021-09-15,790.0800170898438
2021-09-16,785.219970703125
2021-09-17,788.3499755859375
2021-09-20,782.52001953125
2021-09-21,785.510009765625
2021-09-22,785.6400146484375
2021-09-23,797.3400268554688
2021-09-24,802.9600219726562
2021-09-27,766.5
2021-09-28,753.030029296875
2021-09-29,749.27001953125
2021-09-30,745.9500122070312
2021-10-01,741.9199829101562
2021-10-04,730.010009765625
2021-10-05,723.8699951171875
2021-10-06,722.77001953125
2021-10-07,731.4400024414062
2021-10-08,722.4299926757812
2021-10-11,718.5
2021-10-12,709.0800170898438
2021-10-13,708.8400268554688
2021-10-14,720.1099853515625
2021-10-15,721.47998046875
2021-10-18,727.1699829101562
2021-10-19,732.760009765625
2021-10-20,747.0599975585938
2021-10-21,759.8499755859375
2021-10-22,753.5800170898438
2021-10-25,770.47998046875
2021-10-26,773.1500244140625
2021-10-27,764.6199951171875
2021-10-28,788.8200073242188
2021-10-29,794.6799926757812
2021-11-01,784.1599731445312
2021-11-02,779.0800170898438
2021-11-03,779.8499755859375
2021-11-04,783.219970703125
2021-11-05,725.6099853515625
2021-11-08,732.1300048828125
2021-11-09,732.0800170898438
2021-11-10,733.9600219726562
2021-11-11,752.0900268554688
2021-11-12,756.280029296875
2021-11-15,753.8400268554688
2021-11-16,770.97998046875
2021-11-17,779.989990234375
2021-11-18,772.3499755859375
2021-11-19,776.6300048828125
2021-11-22,757.5999755859375
2021-11-23,741.1599731445312
2021-11-24,736.7999877929688
2021-11-26,750.1699829101562
2021-11-29,749.5599975585938
2021-11-30,753.2000122070312
2021-12-01,755.5599975585938
2021-12-02,748.219970703125
2021-12-03,741.3800048828125
2021-12-06,742.3599853515625
2021-12-07,752.3699951171875
2021-12-08,770.219970703125
2021-12-09,753.7899780273438
2021-12-10,746.0499877929688
2021-12-13,752.2000122070312
2021-12-14,723.9299926757812
2021-12-15,744.3499755859375
2021-12-16,734.3400268554688
2021-12-17,731.4600219726562
2021-12-20,728.5700073242188
2021-12-21,739.9099731445312
2021-12-22,743.8300170898438
2021-12-23,746.260009765625
2021-12-27,764.3200073242188
2021-12-28,747.760009765625
2021-12-29,750.739990234375
2021-12-30,758.6500244140625
2021-12-31,755.5700073242188
2022-01-03,735.4199829101562
2022-01-04,702.0900268554688
2022-01-05,694.4299926757812
2022-01-06,683.52001953125
2022-01-07,663.1599731445312
2022-01-10,664.47998046875
2022-01-11,674.97998046875
2022-01-12,669.7000122070312
2022-01-13,639.1599731445312
2022-01-14,628.22998046875
2022-01-18,599.7999877929688
2022-01-19,598.4400024414062
2022-01-20,587.4000244140625
2022-01-21,585.6799926757812
2022-01-24,583.9600219726562
2022-01-25,574.9299926757812
2022-01-26,572.0499877929688
2022-01-27,564.6699829101562
2022-01-28,593.0
2022-01-31,599.72998046875
2022-02-01,609.8800048828125
2022-02-02,618.7999877929688
2022-02-03,622.9000244140625
2022-02-04,626.6900024414062
2022-02-07,625.0599975585938
2022-02-08,617.5999755859375
2022-02-09,637.2100219726562
2022-02-10,625.1699829101562
2022-02-11,629.7999877929688
2022-02-14,620.97998046875
2022-02-15,617.6900024414062
2022-02-16,612.6900024414062
2022-02-17,588.22998046875
2022-02-18,583.760009765625
2022-02-22,582.8800048828125
2022-02-23,572.4199829101562
2022-02-24,598.4299926757812
2022-02-25,641.2899780273438
2022-02-28,625.9600219726562
2022-03-01,616.75
2022-03-02,611.8800048828125
2022-03-03,608.739990234375
2022-03-04,582.5399780273438
2022-03-07,550.1599731445312
2022-03-08,524.5700073242188
2022-03-09,554.27001953125
2022-03-10,541.3400268554688
2022-03-11,529.8900146484375
2022-03-14,541.0599975585938
2022-03-15,548.739990234375
2022-03-16,562.8099975585938
2022-03-17,574.8400268554688
2022-03-18,588.219970703125
2022-03-21,579.97998046875
2022-03-22,589.4500122070312
2022-03-23,565.3900146484375
2022-03-24,567.7000122070312
2022-03-25,564.2999877929688
2022-03-28,574.0800170898438
2022-03-29,581.9600219726562
2022-03-30,580.22998046875
2022-03-31,563.22998046875
2022-04-01,570.8900146484375
2022-04-04,569.5499877929688
2022-04-05,574.8499755859375
2022-04-06,576.6400146484375
2022-04-07,596.5999755859375
2022-04-08,597.1599731445312
2022-04-11,589.7100219726562
2022-04-12,558.239990234375
2022-04-13,564.8499755859375
2022-04-14,548.1900024414062
2022-04-18,542.3400268554688
2022-04-19,556.4600219726562
2022-04-20,562.010009765625
2022-04-21,545.239990234375
2022-04-22,534.2899780273438
2022-04-25,529.9500122070312
2022-04-26,493.5299987792969
2022-04-27,500.9599914550781
2022-04-28,513.1099853515625
2022-04-29,512.0599975585938
2022-05-02,501.4200134277344
2022-05-03,500.92999267578125
2022-05-04,513.5800170898438
2022-05-05,507.45001220703125
2022-05-06,501.4599914550781
2022-05-09,479.04998779296875
2022-05-10,490.1700134277344
2022-05-11,475.2200012207031
2022-05-12,482.80999755859375
2022-05-13,502.1099853515625
2022-05-16,499.0899963378906
2022-05-17,514.3599853515625
2022-05-18,503.489990234375
2022-05-19,523.3200073242188
2022-05-20,522.2000122070312
2022-05-23,520.75
2022-05-24,518.72998046875
2022-05-25,508.57000732421875
2022-05-26,522.4600219726562
2022-05-27,547.25
2022-05-31,537.7899780273438
2022-06-01,527.7899780273438
2022-06-02,552.530029296875
2022-06-03,535.5800170898438
2022-06-06,534.97998046875
2022-06-07,540.3699951171875
2022-06-08,534.7100219726562
2022-06-09,520.8099975585938
2022-06-10,506.32000732421875
2022-06-13,481.5299987792969
2022-06-14,469.9599914550781
2022-06-15,480.44000244140625
2022-06-16,470.3800048828125
2022-06-17,463.6700134277344
2022-06-21,475.0899963378906
2022-06-22,479.9800109863281
2022-06-23,505.5799865722656
2022-06-24,507.8399963378906
2022-06-27,507.69000244140625
2022-06-28,495.1600036621094
2022-06-29,496.07000732421875
2022-06-30,495.0
2022-07-01,502.3399963378906
2022-07-05,506.0
2022-07-06,509.6700134277344
2022-07-07,512.5399780273438
2022-07-08,517.1199951171875
2022-07-11,521.8699951171875
2022-07-12,500.2900085449219
2022-07-13,499.1700134277344
2022-07-14,487.95001220703125
2022-07-15,494.0400085449219
2022-07-18,475.7900085449219
2022-07-19,490.0899963378906
2022-07-20,496.0400085449219
2022-07-21,534.4099731445312
2022-07-22,524.6199951171875
2022-07-25,528.1799926757812
2022-07-26,534.6799926757812
2022-07-27,546.6900024414062
2022-07-28,559.8599853515625
2022-07-29,563.260009765625
2022-08-01,553.6099853515625
2022-08-02,547.9600219726562
2022-08-03,548.5499877929688
2022-08-04,538.8400268554688
2022-08-05,539.6500244140625
2022-08-08,535.0800170898438
2022-08-09,518.8599853515625
2022-08-10,548.489990234375
2022-08-11,549.1199951171875
2022-08-12,548.739990234375
2022-08-15,546.52001953125
2022-08-16,533.969970703125
2022-08-17,524.1099853515625
2022-08-18,519.5700073242188
2022-08-19,510.20001220703125
2022-08-22,500.1000061035156
2022-08-23,494.6199951171875
2022-08-24,499.0899963378906
2022-08-25,514.6300048828125
2022-08-26,495.2799987792969
2022-08-29,488.30999755859375
2022-08-30,483.5
2022-08-31,485.0400085449219
2022-09-01,486.25
2022-09-02,478.32000732421875
2022-09-06,477.9100036621094
2022-09-07,491.3800048828125
2022-09-08,500.3299865722656
2022-09-09,509.3800048828125
2022-09-12,512.7899780273438
2022-09-13,479.3999938964844
2022-09-14,477.4800109863281
2022-09-15,472.75
2022-09-16,448.5400085449219
2022-09-19,445.5
2022-09-20,437.3900146484375
2022-09-21,430.9700012207031
2022-09-22,418.54998779296875
2022-09-23,421.92999267578125
2022-09-26,414.5199890136719
2022-09-27,412.5899963378906
2022-09-28,428.7099914550781
2022-09-29,418.239990234375
2022-09-30,417.1400146484375
2022-10-03,427.8399963378906
2022-10-04,449.3900146484375
2022-10-05,456.010009765625
2022-10-06,452.8500061035156
2022-10-07,428.92999267578125
2022-10-10,392.95001220703125
2022-10-11,390.1300048828125
2022-10-12,384.07000732421875
2022-10-13,394.8900146484375
2022-10-14,394.7099914550781
2022-10-17,404.1300048828125
2022-10-18,406.69000244140625
2022-10-19,385.2300109863281
2022-10-20,375.79998779296875
2022-10-21,378.2099914550781
2022-10-24,377.94000244140625
2022-10-25,389.0
2022-10-26,394.1099853515625
2022-10-27,385.0199890136719
2022-10-28,354.29998779296875
2022-10-31,351.7099914550781
2022-11-01,358.3500061035156
2022-11-02,356.0199890136719
2022-11-03,365.1499938964844
2022-11-04,378.20001220703125
2022-11-07,378.8900146484375
2022-11-08,381.8299865722656
2022-11-09,403.489990234375
2022-11-10,427.5799865722656
2022-11-11,435.67999267578125
2022-11-14,422.1000061035156
2022-11-15,421.1099853515625
2022-11-16,408.05999755859375
2022-11-17,394.55999755859375
2022-11-18,398.1199951171875
2022-11-21,398.1700134277344
2022-11-22,405.4800109863281
2022-11-23,403.94000244140625
2022-11-25,404.05999755859375
2022-11-28,398.4100036621094
2022-11-29,399.54998779296875
2022-11-30,414.7099914550781
2022-12-01,418.0400085449219
2022-12-02,419.05999755859375
2022-12-05,405.7900085449219
2022-12-06,399.5899963378906
2022-12-07,403.8800048828125
2022-12-08,420.1000061035156
2022-12-09,416.0899963378906
2022-12-12,418.2799987792969
2022-12-13,435.0299987792969
2022-12-14,429.8999938964844
2022-12-15,420.4800109863281
2022-12-16,407.9800109863281
2022-12-19,401.82000732421875
2022-12-20,400.79998779296875
2022-12-21,412.6400146484375
2022-12-22,411.75
2022-12-23,412.69000244140625
2022-12-27,413.04998779296875
2022-12-28,409.3699951171875
2022-12-29,424.57000732421875
2022-12-30,420.489990234375
2023-01-03,422.42999267578125
2023-01-04,433.70001220703125
2023-01-05,430.3699951171875
2023-01-06,418.67999267578125
2023-01-09,425.989990234375
2023-01-10,432.9200134277344
2023-01-11,461.1700134277344
2023-01-12,451.7799987792969
2023-01-13,455.20001220703125
2023-01-17,454.9200134277344
2023-01-18,452.3599853515625
2023-01-19,450.54998779296875
2023-01-20,457.2900085449219
2023-01-23,467.0400085449219
2023-01-24,457.0
2023-01-25,456.69000244140625
2023-01-26,475.9100036621094
2023-01-27,478.9599914550781
2023-01-30,464.260009765625
2023-01-31,467.4599914550781
2023-02-01,473.4200134277344
2023-02-02,480.489990234375
2023-02-03,470.8800048828125
2023-02-06,469.69000244140625
2023-02-07,476.94000244140625
2023-02-08,469.4599914550781
2023-02-09,465.760009765625
2023-02-10,471.17999267578125
2023-02-13,471.9200134277344
2023-02-14,462.5199890136719
2023-02-15,460.5199890136719
2023-02-16,455.9100036621094
2023-02-17,483.2300109863281
2023-02-21,468.1600036621094
2023-02-22,476.0
2023-02-23,487.0
2023-02-24,480.0
2023-02-27,483.0
2023-02-28,477.8399963378906
2023-03-01,475.4100036621094
2023-03-02,502.7900085449219
2023-03-03,503.0
2023-03-06,494.1600036621094
2023-03-07,489.5899963378906
2023-03-08,481.1400146484375
2023-03-09,487.44000244140625
2023-03-10,478.239990234375
2023-03-13,488.7099914550781
2023-03-14,492.54998779296875
2023-03-15,478.0
2023-03-16,488.2799987792969
2023-03-17,469.8699951171875
2023-03-20,467.5199890136719
2023-03-21,480.2900085449219
2023-03-22,466.2099914550781
2023-03-23,456.32000732421875
2023-03-24,460.7799987792969
2023-03-27,470.54998779296875
2023-03-28,471.0
2023-03-29,471.9700012207031
2023-03-30,471.7799987792969
2023-03-31,479.0199890136719
2023-04-03,464.82000732421875
2023-04-04,462.32000732421875
2023-04-05,463.79998779296875
2023-04-06,466.239990234375
2023-04-10,469.95001220703125
2023-04-11,472.010009765625
2023-04-12,476.8299865722656
2023-04-13,485.7099914550781
2023-04-14,479.25
2023-04-17,481.510009765625
2023-04-18,479.1600036621094
2023-04-19,486.3999938964844
2023-04-20,459.07000732421875
2023-04-21,467.25
2023-04-24,461.79998779296875
2023-04-25,437.2699890136719
2023-04-26,436.0
2023-04-27,436.45001220703125
2023-04-28,450.7900085449219
2023-05-01,453.9100036621094
2023-05-02,451.4800109863281
2023-05-03,463.8599853515625
2023-05-04,462.6099853515625
2023-05-05,385.239990234375
2023-05-08,378.3900146484375
2023-05-09,366.8599853515625
2023-05-10,365.69000244140625
2023-05-11,364.3399963378906
2023-05-12,372.510009765625
2023-05-15,381.75
2023-05-16,384.6700134277344
2023-05-17,380.42999267578125
2023-05-18,380.29998779296875
2023-05-19,382.1400146484375
2023-05-22,387.1499938964844
2023-05-23,382.55999755859375
2023-05-24,373.760009765625
2023-05-25,372.9599914550781
2023-05-26,379.0
2023-05-30,379.760009765625
2023-05-31,373.3500061035156
2023-06-01,371.3599853515625
2023-06-02,372.3599853515625
2023-06-05,368.6000061035156
2023-06-06,370.7799987792969
2023-06-07,372.55999755859375
2023-06-08,359.489990234375
2023-06-09,361.0299987792969
2023-06-12,375.9100036621094
2023-06-13,374.8599853515625
2023-06-14,370.8699951171875
2023-06-15,379.05999755859375
2023-06-16,376.55999755859375
2023-06-20,370.75
2023-06-21,366.4700012207031
2023-06-22,364.7799987792969
2023-06-23,365.79998779296875
2023-06-26,365.5400085449219
2023-06-27,365.75
2023-06-28,364.3800048828125
2023-06-29,375.239990234375
2023-06-30,379.1199951171875
2023-07-03,377.55999755859375
2023-07-05,377.3299865722656
2023-07-06,377.67999267578125
